season,team,conference,statName,statValue
2025,Hawai'i,Mountain West,possessionTimeOpponent,21871
2025,Hawai'i,Mountain West,puntReturns,12
2025,Hawai'i,Mountain West,puntReturnsOpponent,16
2025,Hawai'i,Mountain West,puntReturnTDs,0
2025,Hawai'i,Mountain West,puntReturnTDsOpponent,1
2025,Hawai'i,Mountain West,puntReturnYards,77
2025,Hawai'i,Mountain West,puntReturnYardsOpponent,249
2025,Hawai'i,Mountain West,rushingAttempts,365
2025,Hawai'i,Mountain West,rushingAttemptsOpponent,415
2025,Hawai'i,Mountain West,rushingTDs,8
2025,Hawai'i,Mountain West,rushingTDsOpponent,19
2025,Hawai'i,Mountain West,rushingYards,1361
2025,Hawai'i,Mountain West,rushingYardsOpponent,1748
2025,Hawai'i,Mountain West,sacks,29
2025,Hawai'i,Mountain West,sacksOpponent,30
2025,Hawai'i,Mountain West,tacklesForLoss,62
2025,Hawai'i,Mountain West,tacklesForLossOpponent,58
2025,Hawai'i,Mountain West,thirdDownConversions,89
2025,Hawai'i,Mountain West,thirdDownConversionsOpponent,57
2025,Hawai'i,Mountain West,thirdDowns,198
2025,Hawai'i,Mountain West,thirdDownsOpponent,158
2025,Hawai'i,Mountain West,totalYards,5139
2025,Hawai'i,Mountain West,totalYardsOpponent,4701
2025,Hawai'i,Mountain West,turnovers,17
2025,Hawai'i,Mountain West,turnoversOpponent,15
2025,Houston,Big 12,firstDowns,287
2025,Houston,Big 12,firstDownsOpponent,235
2025,Houston,Big 12,fourthDownConversions,19
2025,Houston,Big 12,fourthDownConversionsOpponent,13
2025,Houston,Big 12,fourthDowns,32
2025,Houston,Big 12,fourthDownsOpponent,26
2025,Houston,Big 12,fumblesLost,4
2025,Houston,Big 12,fumblesLostOpponent,6
2025,Houston,Big 12,fumblesRecovered,6
2025,Houston,Big 12,fumblesRecoveredOpponent,5
2025,Houston,Big 12,games,13
2025,Houston,Big 12,interceptions,10
2025,Houston,Big 12,interceptionsOpponent,12
2025,Houston,Big 12,interceptionTDs,2
2025,Houston,Big 12,interceptionTDsOpponent,2
2025,Houston,Big 12,interceptionYards,139
2025,Houston,Big 12,interceptionYardsOpponent,246
2025,Houston,Big 12,kickReturns,22
2025,Houston,Big 12,kickReturnsOpponent,29
2025,Houston,Big 12,kickReturnTDs,0
2025,Houston,Big 12,kickReturnTDsOpponent,1
2025,Houston,Big 12,kickReturnYards,419
2025,Houston,Big 12,kickReturnYardsOpponent,751
2025,Houston,Big 12,netPassingYards,2813
2025,Houston,Big 12,netPassingYardsOpponent,2845
2025,Houston,Big 12,passAttempts,377
2025,Houston,Big 12,passAttemptsOpponent,403
2025,Houston,Big 12,passCompletions,242
2025,Houston,Big 12,passCompletionsOpponent,243
2025,Houston,Big 12,passesIntercepted,12
2025,Houston,Big 12,passesInterceptedOpponent,10
2025,Houston,Big 12,passingTDs,26
2025,Houston,Big 12,passingTDsOpponent,16
2025,Houston,Big 12,penalties,60
2025,Houston,Big 12,penaltiesOpponent,98
2025,Houston,Big 12,penaltyYards,521
2025,Houston,Big 12,penaltyYardsOpponent,867
2025,Houston,Big 12,possessionTime,25204
2025,Houston,Big 12,possessionTimeOpponent,21596
2025,Houston,Big 12,puntReturns,21
2025,Houston,Big 12,puntReturnsOpponent,17
2025,Houston,Big 12,puntReturnTDs,0
2025,Houston,Big 12,puntReturnTDsOpponent,0
2025,Houston,Big 12,puntReturnYards,128
2025,Houston,Big 12,puntReturnYardsOpponent,247
2025,Houston,Big 12,rushingAttempts,545
2025,Houston,Big 12,rushingAttemptsOpponent,450
2025,Houston,Big 12,rushingTDs,17
2025,Houston,Big 12,rushingTDsOpponent,17
2025,Houston,Big 12,rushingYards,2322
2025,Houston,Big 12,rushingYardsOpponent,1677
2025,Houston,Big 12,sacks,28
2025,Houston,Big 12,sacksOpponent,19
2025,Houston,Big 12,tacklesForLoss,61
2025,Houston,Big 12,tacklesForLossOpponent,68
2025,Houston,Big 12,thirdDownConversions,80
2025,Houston,Big 12,thirdDownConversionsOpponent,66
2025,Houston,Big 12,thirdDowns,196
2025,Houston,Big 12,thirdDownsOpponent,184
2025,Houston,Big 12,totalYards,5135
2025,Houston,Big 12,totalYardsOpponent,4522
2025,Houston,Big 12,turnovers,14
2025,Houston,Big 12,turnoversOpponent,18
2025,Illinois,Big Ten,firstDowns,276
2025,Illinois,Big Ten,firstDownsOpponent,261
2025,Illinois,Big Ten,fourthDownConversions,13
2025,Illinois,Big Ten,fourthDownConversionsOpponent,16
2025,Illinois,Big Ten,fourthDowns,23
2025,Illinois,Big Ten,fourthDownsOpponent,28
2025,Illinois,Big Ten,fumblesLost,5
2025,Illinois,Big Ten,fumblesLostOpponent,10
2025,Illinois,Big Ten,fumblesRecovered,10
2025,Illinois,Big Ten,fumblesRecoveredOpponent,5
2025,Illinois,Big Ten,games,13
2025,Illinois,Big Ten,interceptions,6
2025,Illinois,Big Ten,interceptionsOpponent,6
2025,Illinois,Big Ten,interceptionTDs,0
2025,Illinois,Big Ten,interceptionTDsOpponent,0
2025,Illinois,Big Ten,interceptionYards,32
2025,Illinois,Big Ten,interceptionYardsOpponent,49
2025,Illinois,Big Ten,kickReturns,12
2025,Illinois,Big Ten,kickReturnsOpponent,13
2025,Illinois,Big Ten,kickReturnTDs,0
2025,Illinois,Big Ten,kickReturnTDsOpponent,1
2025,Illinois,Big Ten,kickReturnYards,245
2025,Illinois,Big Ten,kickReturnYardsOpponent,362
2025,Illinois,Big Ten,netPassingYards,3065
2025,Illinois,Big Ten,netPassingYardsOpponent,2839
2025,Illinois,Big Ten,passAttempts,372
2025,Illinois,Big Ten,passAttemptsOpponent,429
2025,Illinois,Big Ten,passCompletions,251
2025,Illinois,Big Ten,passCompletionsOpponent,273
2025,Illinois,Big Ten,passesIntercepted,6
2025,Illinois,Big Ten,passesInterceptedOpponent,6
2025,Illinois,Big Ten,passingTDs,23
2025,Illinois,Big Ten,passingTDsOpponent,19
2025,Illinois,Big Ten,penalties,60
2025,Illinois,Big Ten,penaltiesOpponent,75
2025,Illinois,Big Ten,penaltyYards,513
2025,Illinois,Big Ten,penaltyYardsOpponent,675
2025,Illinois,Big Ten,possessionTime,24112
2025,Illinois,Big Ten,possessionTimeOpponent,22688
2025,Illinois,Big Ten,puntReturns,13
2025,Illinois,Big Ten,puntReturnsOpponent,9
2025,Illinois,Big Ten,puntReturnTDs,1
2025,Illinois,Big Ten,puntReturnTDsOpponent,1
2025,Illinois,Big Ten,puntReturnYards,213
2025,Illinois,Big Ten,puntReturnYardsOpponent,38
2025,Illinois,Big Ten,rushingAttempts,457
2025,Illinois,Big Ten,rushingAttemptsOpponent,415
2025,Illinois,Big Ten,rushingTDs,21
2025,Illinois,Big Ten,rushingTDsOpponent,17
2025,Illinois,Big Ten,rushingYards,1796
2025,Illinois,Big Ten,rushingYardsOpponent,1650
2025,Illinois,Big Ten,sacks,28
2025,Illinois,Big Ten,sacksOpponent,32
2025,Illinois,Big Ten,tacklesForLoss,64
2025,Illinois,Big Ten,tacklesForLossOpponent,72
2025,Illinois,Big Ten,thirdDownConversions,64
2025,Illinois,Big Ten,thirdDownConversionsOpponent,76
2025,Illinois,Big Ten,thirdDowns,152
2025,Illinois,Big Ten,thirdDownsOpponent,169
2025,Illinois,Big Ten,totalYards,4861
2025,Illinois,Big Ten,totalYardsOpponent,4489
2025,Illinois,Big Ten,turnovers,11
2025,Illinois,Big Ten,turnoversOpponent,16
2025,Indiana,Big Ten,firstDowns,380
2025,Indiana,Big Ten,firstDownsOpponent,211
2025,Indiana,Big Ten,fourthDownConversions,10
2025,Indiana,Big Ten,fourthDownConversionsOpponent,14
2025,Indiana,Big Ten,fourthDowns,18
2025,Indiana,Big Ten,fourthDownsOpponent,28
2025,Indiana,Big Ten,fumblesLost,1
2025,Indiana,Big Ten,fumblesLostOpponent,11
2025,Indiana,Big Ten,fumblesRecovered,11
2025,Indiana,Big Ten,fumblesRecoveredOpponent,1
2025,Indiana,Big Ten,games,16
2025,Indiana,Big Ten,interceptions,7
2025,Indiana,Big Ten,interceptionsOpponent,19
2025,Indiana,Big Ten,interceptionTDs,2
2025,Indiana,Big Ten,interceptionTDsOpponent,1
2025,Indiana,Big Ten,interceptionYards,122
2025,Indiana,Big Ten,interceptionYardsOpponent,142
2025,Indiana,Big Ten,kickReturns,10
2025,Indiana,Big Ten,kickReturnsOpponent,36
2025,Indiana,Big Ten,kickReturnTDs,0
2025,Indiana,Big Ten,kickReturnTDsOpponent,0
2025,Indiana,Big Ten,kickReturnYards,208
2025,Indiana,Big Ten,kickReturnYardsOpponent,708
2025,Indiana,Big Ten,netPassingYards,3826
2025,Indiana,Big Ten,netPassingYardsOpponent,3021
2025,Indiana,Big Ten,passAttempts,406
2025,Indiana,Big Ten,passAttemptsOpponent,487
2025,Indiana,Big Ten,passCompletions,292
2025,Indiana,Big Ten,passCompletionsOpponent,302
2025,Indiana,Big Ten,passesIntercepted,19
2025,Indiana,Big Ten,passesInterceptedOpponent,7
2025,Indiana,Big Ten,passingTDs,46
2025,Indiana,Big Ten,passingTDsOpponent,10
2025,Indiana,Big Ten,penalties,60
2025,Indiana,Big Ten,penaltiesOpponent,65
2025,Indiana,Big Ten,penaltyYards,441
2025,Indiana,Big Ten,penaltyYardsOpponent,559
2025,Indiana,Big Ten,possessionTime,32139
2025,Indiana,Big Ten,possessionTimeOpponent,25446
2025,Indiana,Big Ten,puntReturns,27
2025,Indiana,Big Ten,puntReturnsOpponent,18
2025,Indiana,Big Ten,puntReturnTDs,3
2025,Indiana,Big Ten,puntReturnTDsOpponent,0
2025,Indiana,Big Ten,puntReturnYards,414
2025,Indiana,Big Ten,puntReturnYardsOpponent,126
2025,Indiana,Big Ten,rushingAttempts,650
2025,Indiana,Big Ten,rushingAttemptsOpponent,413
2025,Indiana,Big Ten,rushingTDs,35
2025,Indiana,Big Ten,rushingTDsOpponent,8
2025,Indiana,Big Ten,rushingYards,3475
2025,Indiana,Big Ten,rushingYardsOpponent,1235
2025,Indiana,Big Ten,sacks,46
2025,Indiana,Big Ten,sacksOpponent,25
2025,Indiana,Big Ten,tacklesForLoss,129
2025,Indiana,Big Ten,tacklesForLossOpponent,66
2025,Indiana,Big Ten,thirdDownConversions,112
2025,Indiana,Big Ten,thirdDownConversionsOpponent,62
2025,Indiana,Big Ten,thirdDowns,199
2025,Indiana,Big Ten,thirdDownsOpponent,206
2025,Indiana,Big Ten,totalYards,7301
2025,Indiana,Big Ten,totalYardsOpponent,4256
2025,Indiana,Big Ten,turnovers,8
2025,Indiana,Big Ten,turnoversOpponent,30
2025,Iowa,Big Ten,firstDowns,227
2025,Iowa,Big Ten,firstDownsOpponent,204
2025,Iowa,Big Ten,fourthDownConversions,12
2025,Iowa,Big Ten,fourthDownConversionsOpponent,5
2025,Iowa,Big Ten,fourthDowns,18
2025,Iowa,Big Ten,fourthDownsOpponent,20
2025,Iowa,Big Ten,fumblesLost,5
2025,Iowa,Big Ten,fumblesLostOpponent,3
2025,Iowa,Big Ten,fumblesRecovered,3
2025,Iowa,Big Ten,fumblesRecoveredOpponent,5
2025,Iowa,Big Ten,games,13
2025,Iowa,Big Ten,interceptions,8
2025,Iowa,Big Ten,interceptionsOpponent,11
2025,Iowa,Big Ten,interceptionTDs,1
2025,Iowa,Big Ten,interceptionTDsOpponent,0
2025,Iowa,Big Ten,interceptionYards,161
2025,Iowa,Big Ten,interceptionYardsOpponent,31
2025,Iowa,Big Ten,kickReturns,22
2025,Iowa,Big Ten,kickReturnsOpponent,27
2025,Iowa,Big Ten,kickReturnTDs,1
2025,Iowa,Big Ten,kickReturnTDsOpponent,0
2025,Iowa,Big Ten,kickReturnYards,560
2025,Iowa,Big Ten,kickReturnYardsOpponent,392
2025,Iowa,Big Ten,netPassingYards,1861
2025,Iowa,Big Ten,netPassingYardsOpponent,2245
2025,Iowa,Big Ten,passAttempts,286
2025,Iowa,Big Ten,passAttemptsOpponent,372
2025,Iowa,Big Ten,passCompletions,180
2025,Iowa,Big Ten,passCompletionsOpponent,215
2025,Iowa,Big Ten,passesIntercepted,11
2025,Iowa,Big Ten,passesInterceptedOpponent,8
2025,Iowa,Big Ten,passingTDs,12
2025,Iowa,Big Ten,passingTDsOpponent,9
2025,Iowa,Big Ten,penalties,39
2025,Iowa,Big Ten,penaltiesOpponent,50
2025,Iowa,Big Ten,penaltyYards,392
2025,Iowa,Big Ten,penaltyYardsOpponent,410
2025,Iowa,Big Ten,possessionTime,24540
2025,Iowa,Big Ten,possessionTimeOpponent,22260
2025,Iowa,Big Ten,puntReturns,22
2025,Iowa,Big Ten,puntReturnsOpponent,8
2025,Iowa,Big Ten,puntReturnTDs,3
2025,Iowa,Big Ten,puntReturnTDsOpponent,0
2025,Iowa,Big Ten,puntReturnYards,609
2025,Iowa,Big Ten,puntReturnYardsOpponent,80
2025,Iowa,Big Ten,rushingAttempts,504
2025,Iowa,Big Ten,rushingAttemptsOpponent,402
2025,Iowa,Big Ten,rushingTDs,28
2025,Iowa,Big Ten,rushingTDsOpponent,12
2025,Iowa,Big Ten,rushingYards,2300
2025,Iowa,Big Ten,rushingYardsOpponent,1449
2025,Iowa,Big Ten,sacks,25
2025,Iowa,Big Ten,sacksOpponent,18
2025,Iowa,Big Ten,tacklesForLoss,62
2025,Iowa,Big Ten,tacklesForLossOpponent,55
2025,Iowa,Big Ten,thirdDownConversions,70
2025,Iowa,Big Ten,thirdDownConversionsOpponent,56
2025,Iowa,Big Ten,thirdDowns,161
2025,Iowa,Big Ten,thirdDownsOpponent,165
2025,Iowa,Big Ten,totalYards,4161
2025,Iowa,Big Ten,totalYardsOpponent,3694
2025,Iowa,Big Ten,turnovers,13
2025,Iowa,Big Ten,turnoversOpponent,14
2025,Iowa State,Big 12,firstDowns,253
2025,Iowa State,Big 12,firstDownsOpponent,212
2025,Iowa State,Big 12,fourthDownConversions,19
2025,Iowa State,Big 12,fourthDownConversionsOpponent,11
2025,Iowa State,Big 12,fourthDowns,28
2025,Iowa State,Big 12,fourthDownsOpponent,25
2025,Iowa State,Big 12,fumblesLost,5
2025,Iowa State,Big 12,fumblesLostOpponent,7
2025,Iowa State,Big 12,fumblesRecovered,7
2025,Iowa State,Big 12,fumblesRecoveredOpponent,5
2025,Iowa State,Big 12,games,12
2025,Iowa State,Big 12,interceptions,9
2025,Iowa State,Big 12,interceptionsOpponent,11
2025,Iowa State,Big 12,interceptionTDs,0
2025,Iowa State,Big 12,interceptionTDsOpponent,1
2025,Iowa State,Big 12,interceptionYards,132
2025,Iowa State,Big 12,interceptionYardsOpponent,98
2025,Iowa State,Big 12,kickReturns,12
2025,Iowa State,Big 12,kickReturnsOpponent,47
2025,Iowa State,Big 12,kickReturnTDs,0
2025,Iowa State,Big 12,kickReturnTDsOpponent,0
2025,Iowa State,Big 12,kickReturnYards,190
2025,Iowa State,Big 12,kickReturnYardsOpponent,970
2025,Iowa State,Big 12,netPassingYards,2657
2025,Iowa State,Big 12,netPassingYardsOpponent,2622
2025,Iowa State,Big 12,passAttempts,346
2025,Iowa State,Big 12,passAttemptsOpponent,387
2025,Iowa State,Big 12,passCompletions,210
2025,Iowa State,Big 12,passCompletionsOpponent,237
2025,Iowa State,Big 12,passesIntercepted,11
2025,Iowa State,Big 12,passesInterceptedOpponent,9
2025,Iowa State,Big 12,passingTDs,16
2025,Iowa State,Big 12,passingTDsOpponent,14
2025,Iowa State,Big 12,penalties,55
2025,Iowa State,Big 12,penaltiesOpponent,78
2025,Iowa State,Big 12,penaltyYards,480
2025,Iowa State,Big 12,penaltyYardsOpponent,694
2025,Iowa State,Big 12,possessionTime,22736
2025,Iowa State,Big 12,possessionTimeOpponent,20464
2025,Iowa State,Big 12,puntReturns,11
2025,Iowa State,Big 12,puntReturnsOpponent,7
2025,Iowa State,Big 12,puntReturnTDs,1
2025,Iowa State,Big 12,puntReturnTDsOpponent,0
2025,Iowa State,Big 12,puntReturnYards,215
2025,Iowa State,Big 12,puntReturnYardsOpponent,15
2025,Iowa State,Big 12,rushingAttempts,478
2025,Iowa State,Big 12,rushingAttemptsOpponent,368
2025,Iowa State,Big 12,rushingTDs,23
2025,Iowa State,Big 12,rushingTDsOpponent,14
2025,Iowa State,Big 12,rushingYards,2090
2025,Iowa State,Big 12,rushingYardsOpponent,1667
2025,Iowa State,Big 12,sacks,13
2025,Iowa State,Big 12,sacksOpponent,22
2025,Iowa State,Big 12,tacklesForLoss,60
2025,Iowa State,Big 12,tacklesForLossOpponent,60
2025,Iowa State,Big 12,thirdDownConversions,65
2025,Iowa State,Big 12,thirdDownConversionsOpponent,62
2025,Iowa State,Big 12,thirdDowns,163
2025,Iowa State,Big 12,thirdDownsOpponent,160
2025,Iowa State,Big 12,totalYards,4747
2025,Iowa State,Big 12,totalYardsOpponent,4289
2025,Iowa State,Big 12,turnovers,14
2025,Iowa State,Big 12,turnoversOpponent,18
2025,Jacksonville State,Conference USA,firstDowns,297
2025,Jacksonville State,Conference USA,firstDownsOpponent,293
2025,Jacksonville State,Conference USA,fourthDownConversions,16
2025,Jacksonville State,Conference USA,fourthDownConversionsOpponent,18
2025,Jacksonville State,Conference USA,fourthDowns,30
2025,Jacksonville State,Conference USA,fourthDownsOpponent,35
2025,Jacksonville State,Conference USA,fumblesLost,7
2025,Jacksonville State,Conference USA,fumblesLostOpponent,10
2025,Jacksonville State,Conference USA,fumblesRecovered,10
2025,Jacksonville State,Conference USA,fumblesRecoveredOpponent,8
2025,Jacksonville State,Conference USA,games,14
2025,Jacksonville State,Conference USA,interceptions,6
2025,Jacksonville State,Conference USA,interceptionsOpponent,14
2025,Jacksonville State,Conference USA,interceptionTDs,1
2025,Jacksonville State,Conference USA,interceptionTDsOpponent,1
2025,Jacksonville State,Conference USA,interceptionYards,270
2025,Jacksonville State,Conference USA,interceptionYardsOpponent,49
2025,Jacksonville State,Conference USA,kickReturns,13
2025,Jacksonville State,Conference USA,kickReturnsOpponent,32
2025,Jacksonville State,Conference USA,kickReturnTDs,0
2025,Jacksonville State,Conference USA,kickReturnTDsOpponent,1
2025,Jacksonville State,Conference USA,kickReturnYards,192
2025,Jacksonville State,Conference USA,kickReturnYardsOpponent,697
2025,Jacksonville State,Conference USA,netPassingYards,2265
2025,Jacksonville State,Conference USA,netPassingYardsOpponent,3283
2025,Jacksonville State,Conference USA,passAttempts,328
2025,Jacksonville State,Conference USA,passAttemptsOpponent,446
2025,Jacksonville State,Conference USA,passCompletions,195
2025,Jacksonville State,Conference USA,passCompletionsOpponent,273
2025,Jacksonville State,Conference USA,passesIntercepted,14
2025,Jacksonville State,Conference USA,passesInterceptedOpponent,6
2025,Jacksonville State,Conference USA,passingTDs,13
2025,Jacksonville State,Conference USA,passingTDsOpponent,19
2025,Jacksonville State,Conference USA,penalties,80
2025,Jacksonville State,Conference USA,penaltiesOpponent,90
2025,Jacksonville State,Conference USA,penaltyYards,788
2025,Jacksonville State,Conference USA,penaltyYardsOpponent,748
2025,Jacksonville State,Conference USA,possessionTime,25572
2025,Jacksonville State,Conference USA,possessionTimeOpponent,24828
2025,Jacksonville State,Conference USA,puntReturns,9
2025,Jacksonville State,Conference USA,puntReturnsOpponent,12
2025,Jacksonville State,Conference USA,puntReturnTDs,0
2025,Jacksonville State,Conference USA,puntReturnTDsOpponent,0
2025,Jacksonville State,Conference USA,puntReturnYards,47
2025,Jacksonville State,Conference USA,puntReturnYardsOpponent,107
2025,Jacksonville State,Conference USA,rushingAttempts,647
2025,Jacksonville State,Conference USA,rushingAttemptsOpponent,503
2025,Jacksonville State,Conference USA,rushingTDs,32
2025,Jacksonville State,Conference USA,rushingTDsOpponent,22
2025,Jacksonville State,Conference USA,rushingYards,3467
2025,Jacksonville State,Conference USA,rushingYardsOpponent,2026
2025,Jacksonville State,Conference USA,sacks,28
2025,Jacksonville State,Conference USA,sacksOpponent,23
2025,Jacksonville State,Conference USA,tacklesForLoss,76
2025,Jacksonville State,Conference USA,tacklesForLossOpponent,82
2025,Jacksonville State,Conference USA,thirdDownConversions,77
2025,Jacksonville State,Conference USA,thirdDownConversionsOpponent,68
2025,Jacksonville State,Conference USA,thirdDowns,199
2025,Jacksonville State,Conference USA,thirdDownsOpponent,187
2025,Jacksonville State,Conference USA,totalYards,5732
2025,Jacksonville State,Conference USA,totalYardsOpponent,5309
2025,Jacksonville State,Conference USA,turnovers,13
2025,Jacksonville State,Conference USA,turnoversOpponent,24
2025,James Madison,Sun Belt,firstDowns,315
2025,James Madison,Sun Belt,firstDownsOpponent,204
2025,James Madison,Sun Belt,fourthDownConversions,11
